Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Key ID,Tournament Name,Award Id,Award Name,Shared,Player Id,Family Name,Give Name,Team Id,Team Name,Team Code
13,WC-1930,1930 FIFA World Cup,M-1930-13,Paraguay v Belgium,group stage,Group 4,1,0,0,0,7/20/1930,15:00,S-191,Estadio Centenario,Montevideo,Uruguay,T-53,Paraguay,PRY,T-06,Belgium,BEL,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1,1930 FIFA World Cup,A-4,Golden Boot,0,P-01708,Stábile,Guillermo,T-03,Argentina,ARG
13,WC-1930,1930 FIFA World Cup,M-1930-13,Paraguay v Belgium,group stage,Group 4,1,0,0,0,7/20/1930,15:00,S-191,Estadio Centenario,Montevideo,Uruguay,T-53,Paraguay,PRY,T-06,Belgium,BEL,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2,1930 FIFA World Cup,A-5,Silver Boot,0,P-06624,Cea,Pedro,T-81,Uruguay,URY
13,WC-1930,1930 FIFA World Cup,M-1930-13,Paraguay v Belgium,group stage,Group 4,1,0,0,0,7/20/1930,15:00,S-191,Estadio Centenario,Montevideo,Uruguay,T-53,Paraguay,PRY,T-06,Belgium,BEL,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,3,1930 FIFA World Cup,A-6,Bronze Boot,0,P-08936,Patenaude,Bert,T-80,United States,USA
14,WC-1930,1930 FIFA World Cup,M-1930-14,Uruguay v Romania,group stage,Group 3,1,0,0,0,7/21/1930,14:50,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-59,Romania,ROU,40,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,1,1930 FIFA World Cup,A-4,Golden Boot,0,P-01708,Stábile,Guillermo,T-03,Argentina,ARG
14,WC-1930,1930 FIFA World Cup,M-1930-14,Uruguay v Romania,group stage,Group 3,1,0,0,0,7/21/1930,14:50,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-59,Romania,ROU,40,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,2,1930 FIFA World Cup,A-5,Silver Boot,0,P-06624,Cea,Pedro,T-81,Uruguay,URY
14,WC-1930,1930 FIFA World Cup,M-1930-14,Uruguay v Romania,group stage,Group 3,1,0,0,0,7/21/1930,14:50,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-59,Romania,ROU,40,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,3,1930 FIFA World Cup,A-6,Bronze Boot,0,P-08936,Patenaude,Bert,T-80,United States,USA
15,WC-1930,1930 FIFA World Cup,M-1930-15,Argentina v Chile,group stage,Group 1,1,0,0,0,7/22/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-13,Chile,CHL,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1,1930 FIFA World Cup,A-4,Golden Boot,0,P-01708,Stábile,Guillermo,T-03,Argentina,ARG
15,WC-1930,1930 FIFA World Cup,M-1930-15,Argentina v Chile,group stage,Group 1,1,0,0,0,7/22/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-13,Chile,CHL,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2,1930 FIFA World Cup,A-5,Silver Boot,0,P-06624,Cea,Pedro,T-81,Uruguay,URY
15,WC-1930,1930 FIFA World Cup,M-1930-15,Argentina v Chile,group stage,Group 1,1,0,0,0,7/22/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-13,Chile,CHL,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,3,1930 FIFA World Cup,A-6,Bronze Boot,0,P-08936,Patenaude,Bert,T-80,United States,USA
16,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,semi-finals,not applicable,0,1,0,0,7/26/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-80,United States,USA,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,1,1930 FIFA World Cup,A-4,Golden Boot,0,P-01708,Stábile,Guillermo,T-03,Argentina,ARG
16,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,semi-finals,not applicable,0,1,0,0,7/26/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-80,United States,USA,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,2,1930 FIFA World Cup,A-5,Silver Boot,0,P-06624,Cea,Pedro,T-81,Uruguay,URY
16,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,semi-finals,not applicable,0,1,0,0,7/26/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-80,United States,USA,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,3,1930 FIFA World Cup,A-6,Bronze Boot,0,P-08936,Patenaude,Bert,T-80,United States,USA
17,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,semi-finals,not applicable,0,1,0,0,7/27/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-84,Yugoslavia,YUG,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,1,1930 FIFA World Cup,A-4,Golden Boot,0,P-01708,Stábile,Guillermo,T-03,Argentina,ARG
17,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,semi-finals,not applicable,0,1,0,0,7/27/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-84,Yugoslavia,YUG,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,2,1930 FIFA World Cup,A-5,Silver Boot,0,P-06624,Cea,Pedro,T-81,Uruguay,URY
17,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,semi-finals,not applicable,0,1,0,0,7/27/1930,14:45,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-84,Yugoslavia,YUG,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,3,1930 FIFA World Cup,A-6,Bronze Boot,0,P-08936,Patenaude,Bert,T-80,United States,USA
18,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,final,not applicable,0,1,0,0,7/30/1930,14:15,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-03,Argentina,ARG,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,1,1930 FIFA World Cup,A-4,Golden Boot,0,P-01708,Stábile,Guillermo,T-03,Argentina,ARG
18,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,final,not applicable,0,1,0,0,7/30/1930,14:15,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-03,Argentina,ARG,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,2,1930 FIFA World Cup,A-5,Silver Boot,0,P-06624,Cea,Pedro,T-81,Uruguay,URY
18,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,final,not applicable,0,1,0,0,7/30/1930,14:15,S-191,Estadio Centenario,Montevideo,Uruguay,T-81,Uruguay,URY,T-03,Argentina,ARG,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,3,1930 FIFA World Cup,A-6,Bronze Boot,0,P-08936,Patenaude,Bert,T-80,United States,USA
19,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-081,Stadio Benito Mussolini,Turin,Italy,T-05,Austria,AUT,T-28,France,FRA,32,3,2,1,-1,1,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
19,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-081,Stadio Benito Mussolini,Turin,Italy,T-05,Austria,AUT,T-28,France,FRA,32,3,2,1,-1,1,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
19,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-081,Stadio Benito Mussolini,Turin,Italy,T-05,Austria,AUT,T-28,France,FRA,32,3,2,1,-1,1,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
20,WC-1934,1934 FIFA World Cup,M-1934-02,Czechoslovakia v Romania,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-080,Stadio Littorio,Trieste,Italy,T-20,Czechoslovakia,CSK,T-59,Romania,ROU,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
20,WC-1934,1934 FIFA World Cup,M-1934-02,Czechoslovakia v Romania,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-080,Stadio Littorio,Trieste,Italy,T-20,Czechoslovakia,CSK,T-59,Romania,ROU,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
20,WC-1934,1934 FIFA World Cup,M-1934-02,Czechoslovakia v Romania,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-080,Stadio Littorio,Trieste,Italy,T-20,Czechoslovakia,CSK,T-59,Romania,ROU,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
21,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-072,Stadio Giovanni Berta,Florence,Italy,T-29,Germany,DEU,T-06,Belgium,BEL,52,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
21,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-072,Stadio Giovanni Berta,Florence,Italy,T-29,Germany,DEU,T-06,Belgium,BEL,52,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
21,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-072,Stadio Giovanni Berta,Florence,Italy,T-29,Germany,DEU,T-06,Belgium,BEL,52,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
22,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-075,Stadio Giorgio Ascarelli,Naples,Italy,T-34,Hungary,HUN,T-25,Egypt,EGY,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
22,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-075,Stadio Giorgio Ascarelli,Naples,Italy,T-34,Hungary,HUN,T-25,Egypt,EGY,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
22,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-075,Stadio Giorgio Ascarelli,Naples,Italy,T-34,Hungary,HUN,T-25,Egypt,EGY,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
23,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-078,Stadio Nazionale PNF,Rome,Italy,T-39,Italy,ITA,T-80,United States,USA,71,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
23,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-078,Stadio Nazionale PNF,Rome,Italy,T-39,Italy,ITA,T-80,United States,USA,71,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
23,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-078,Stadio Nazionale PNF,Rome,Italy,T-39,Italy,ITA,T-80,United States,USA,71,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
24,WC-1934,1934 FIFA World Cup,M-1934-06,Spain v Brazil,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-073,Stadio Luigi Ferraris,Genoa,Italy,T-71,Spain,ESP,T-09,Brazil,BRA,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
24,WC-1934,1934 FIFA World Cup,M-1934-06,Spain v Brazil,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-073,Stadio Luigi Ferraris,Genoa,Italy,T-71,Spain,ESP,T-09,Brazil,BRA,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
24,WC-1934,1934 FIFA World Cup,M-1934-06,Spain v Brazil,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-073,Stadio Luigi Ferraris,Genoa,Italy,T-71,Spain,ESP,T-09,Brazil,BRA,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
25,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-72,Sweden,SWE,T-03,Argentina,ARG,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
25,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-72,Sweden,SWE,T-03,Argentina,ARG,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
25,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-72,Sweden,SWE,T-03,Argentina,ARG,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
26,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-074,San Siro,Milan,Italy,T-73,Switzerland,CHE,T-46,Netherlands,NLD,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
26,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-074,San Siro,Milan,Italy,T-73,Switzerland,CHE,T-46,Netherlands,NLD,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
26,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-074,San Siro,Milan,Italy,T-73,Switzerland,CHE,T-46,Netherlands,NLD,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
27,WC-1934,1934 FIFA World Cup,M-1934-09,Austria v Hungary,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-05,Austria,AUT,T-34,Hungary,HUN,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
27,WC-1934,1934 FIFA World Cup,M-1934-09,Austria v Hungary,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-05,Austria,AUT,T-34,Hungary,HUN,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
27,WC-1934,1934 FIFA World Cup,M-1934-09,Austria v Hungary,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-05,Austria,AUT,T-34,Hungary,HUN,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
28,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-081,Stadio Benito Mussolini,Turin,Italy,T-20,Czechoslovakia,CSK,T-73,Switzerland,CHE,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
28,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-081,Stadio Benito Mussolini,Turin,Italy,T-20,Czechoslovakia,CSK,T-73,Switzerland,CHE,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
28,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-081,Stadio Benito Mussolini,Turin,Italy,T-20,Czechoslovakia,CSK,T-73,Switzerland,CHE,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
29,WC-1934,1934 FIFA World Cup,M-1934-11,Germany v Sweden,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-074,San Siro,Milan,Italy,T-29,Germany,DEU,T-72,Sweden,SWE,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
29,WC-1934,1934 FIFA World Cup,M-1934-11,Germany v Sweden,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-074,San Siro,Milan,Italy,T-29,Germany,DEU,T-72,Sweden,SWE,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
29,WC-1934,1934 FIFA World Cup,M-1934-11,Germany v Sweden,quarter-finals,not applicable,0,1,0,0,5/31/1934,16:30,S-074,San Siro,Milan,Italy,T-29,Germany,DEU,T-72,Sweden,SWE,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
30,WC-1934,1934 FIFA World Cup,M-1934-12,Italy v Spain,quarter-finals,not applicable,0,1,1,0,5/31/1934,16:30,S-072,Stadio Giovanni Berta,Florence,Italy,T-39,Italy,ITA,T-71,Spain,ESP,11,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
30,WC-1934,1934 FIFA World Cup,M-1934-12,Italy v Spain,quarter-finals,not applicable,0,1,1,0,5/31/1934,16:30,S-072,Stadio Giovanni Berta,Florence,Italy,T-39,Italy,ITA,T-71,Spain,ESP,11,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
30,WC-1934,1934 FIFA World Cup,M-1934-12,Italy v Spain,quarter-finals,not applicable,0,1,1,0,5/31/1934,16:30,S-072,Stadio Giovanni Berta,Florence,Italy,T-39,Italy,ITA,T-71,Spain,ESP,11,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
31,WC-1934,1934 FIFA World Cup,M-1934-13,Italy v Spain,quarter-finals,not applicable,0,1,0,1,6/1/1934,16:30,S-072,Stadio Giovanni Berta,Florence,Italy,T-39,Italy,ITA,T-71,Spain,ESP,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
31,WC-1934,1934 FIFA World Cup,M-1934-13,Italy v Spain,quarter-finals,not applicable,0,1,0,1,6/1/1934,16:30,S-072,Stadio Giovanni Berta,Florence,Italy,T-39,Italy,ITA,T-71,Spain,ESP,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
31,WC-1934,1934 FIFA World Cup,M-1934-13,Italy v Spain,quarter-finals,not applicable,0,1,0,1,6/1/1934,16:30,S-072,Stadio Giovanni Berta,Florence,Italy,T-39,Italy,ITA,T-71,Spain,ESP,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
32,WC-1934,1934 FIFA World Cup,M-1934-14,Czechoslovakia v Germany,semi-finals,not applicable,0,1,0,0,6/3/1934,16:30,S-078,Stadio Nazionale PNF,Rome,Italy,T-20,Czechoslovakia,CSK,T-29,Germany,DEU,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
32,WC-1934,1934 FIFA World Cup,M-1934-14,Czechoslovakia v Germany,semi-finals,not applicable,0,1,0,0,6/3/1934,16:30,S-078,Stadio Nazionale PNF,Rome,Italy,T-20,Czechoslovakia,CSK,T-29,Germany,DEU,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
32,WC-1934,1934 FIFA World Cup,M-1934-14,Czechoslovakia v Germany,semi-finals,not applicable,0,1,0,0,6/3/1934,16:30,S-078,Stadio Nazionale PNF,Rome,Italy,T-20,Czechoslovakia,CSK,T-29,Germany,DEU,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
33,WC-1934,1934 FIFA World Cup,M-1934-15,Italy v Austria,semi-finals,not applicable,0,1,0,0,6/3/1934,16:30,S-074,San Siro,Milan,Italy,T-39,Italy,ITA,T-05,Austria,AUT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
33,WC-1934,1934 FIFA World Cup,M-1934-15,Italy v Austria,semi-finals,not applicable,0,1,0,0,6/3/1934,16:30,S-074,San Siro,Milan,Italy,T-39,Italy,ITA,T-05,Austria,AUT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
33,WC-1934,1934 FIFA World Cup,M-1934-15,Italy v Austria,semi-finals,not applicable,0,1,0,0,6/3/1934,16:30,S-074,San Siro,Milan,Italy,T-39,Italy,ITA,T-05,Austria,AUT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
34,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,third-place match,not applicable,0,1,0,0,6/7/1934,18:00,S-075,Stadio Giorgio Ascarelli,Naples,Italy,T-29,Germany,DEU,T-05,Austria,AUT,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,4,1934 FIFA World Cup,A-4,Golden Boot,0,P-03976,Nejedlý,Old?ich,T-20,Czechoslovakia,CSK
34,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,third-place match,not applicable,0,1,0,0,6/7/1934,18:00,S-075,Stadio Giorgio Ascarelli,Naples,Italy,T-29,Germany,DEU,T-05,Austria,AUT,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,5,1934 FIFA World Cup,A-5,Silver Boot,1,P-08398,Conen,Edmund,T-29,Germany,DEU
34,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,third-place match,not applicable,0,1,0,0,6/7/1934,18:00,S-075,Stadio Giorgio Ascarelli,Naples,Italy,T-29,Germany,DEU,T-05,Austria,AUT,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,6,1934 FIFA World Cup,A-5,Silver Boot,1,P-07470,Schiavio,Angelo,T-39,Italy,ITA
